oil_price,year,month,location,oil_price_lag_1m,oil_price_lag_2m,oil_price_lag_3m,oil_price_lag_4m,oil_price_lag_5m,oil_price_lag_6m
14.95,1998,9,USA,13.36,14.08,13.66,14.86,15.44,15.02
14.39,1998,10,USA,14.95,13.36,14.08,13.66,14.86,15.44
12.85,1998,11,USA,14.39,14.95,13.36,14.08,13.66,14.86
11.28,1998,12,USA,12.85,14.39,14.95,13.36,14.08,13.66
12.47,1999,1,USA,11.28,12.85,14.39,14.95,13.36,14.08
12.01,1999,2,USA,12.47,11.28,12.85,14.39,14.95,13.36
14.66,1999,3,USA,12.01,12.47,11.28,12.85,14.39,14.95
17.34,1999,4,USA,14.66,12.01,12.47,11.28,12.85,14.39
17.75,1999,5,USA,17.34,14.66,12.01,12.47,11.28,12.85
17.89,1999,6,USA,17.75,17.34,14.66,12.01,12.47,11.28
20.07,1999,7,USA,17.89,17.75,17.34,14.66,12.01,12.47
21.26,1999,8,USA,20.07,17.89,17.75,17.34,14.66,12.01
23.88,1999,9,USA,21.26,20.07,17.89,17.75,17.34,14.66
22.64,1999,10,USA,23.88,21.26,20.07,17.89,17.75,17.34
24.97,1999,11,USA,22.64,23.88,21.26,20.07,17.89,17.75
26.08,1999,12,USA,24.97,22.64,23.88,21.26,20.07,17.89
27.18,2000,1,USA,26.08,24.97,22.64,23.88,21.26,20.07
29.35,2000,2,USA,27.18,26.08,24.97,22.64,23.88,21.26
29.89,2000,3,USA,29.35,27.18,26.08,24.97,22.64,23.88
25.74,2000,4,USA,29.89,29.35,27.18,26.08,24.97,22.64
28.78,2000,5,USA,25.74,29.89,29.35,27.18,26.08,24.97
31.83,2000,6,USA,28.78,25.74,29.89,29.35,27.18,26.08
29.77,2000,7,USA,31.83,28.78,25.74,29.89,29.35,27.18
31.22,2000,8,USA,29.77,31.83,28.78,25.74,29.89,29.35
33.88,2000,9,USA,31.22,29.77,31.83,28.78,25.74,29.89
33.08,2000,10,USA,33.88,31.22,29.77,31.83,28.78,25.74
34.4,2000,11,USA,33.08,33.88,31.22,29.77,31.83,28.78
28.46,2000,12,USA,34.4,33.08,33.88,31.22,29.77,31.83
29.58,2001,1,USA,28.46,34.4,33.08,33.88,31.22,29.77
29.61,2001,2,USA,29.58,28.46,34.4,33.08,33.88,31.22
27.24,2001,3,USA,29.61,29.58,28.46,34.4,33.08,33.88
27.41,2001,4,USA,27.24,29.61,29.58,28.46,34.4,33.08
28.64,2001,5,USA,27.41,27.24,29.61,29.58,28.46,34.4
27.6,2001,6,USA,28.64,27.41,27.24,29.61,29.58,28.46
26.45,2001,7,USA,27.6,28.64,27.41,27.24,29.61,29.58
27.47,2001,8,USA,26.45,27.6,28.64,27.41,27.24,29.61
25.88,2001,9,USA,27.47,26.45,27.6,28.64,27.41,27.24
22.21,2001,10,USA,25.88,27.47,26.45,27.6,28.64,27.41
19.67,2001,11,USA,22.21,25.88,27.47,26.45,27.6,28.64
19.33,2001,12,USA,19.67,22.21,25.88,27.47,26.45,27.6
19.67,2002,1,USA,19.33,19.67,22.21,25.88,27.47,26.45
20.74,2002,2,USA,19.67,19.33,19.67,22.21,25.88,27.47
24.42,2002,3,USA,20.74,19.67,19.33,19.67,22.21,25.88
26.27,2002,4,USA,24.42,20.74,19.67,19.33,19.67,22.21
27.02,2002,5,USA,26.27,24.42,20.74,19.67,19.33,19.67
25.52,2002,6,USA,27.02,26.27,24.42,20.74,19.67,19.33
26.94,2002,7,USA,25.52,27.02,26.27,24.42,20.74,19.67
28.38,2002,8,USA,26.94,25.52,27.02,26.27,24.42,20.74
29.67,2002,9,USA,28.38,26.94,25.52,27.02,26.27,24.42
28.85,2002,10,USA,29.67,28.38,26.94,25.52,27.02,26.27
26.27,2002,11,USA,28.85,29.67,28.38,26.94,25.52,27.02
29.42,2002,12,USA,26.27,28.85,29.67,28.38,26.94,25.52
32.94,2003,1,USA,29.42,26.27,28.85,29.67,28.38,26.94
35.87,2003,2,USA,32.94,29.42,26.27,28.85,29.67,28.38
33.55,2003,3,USA,35.87,32.94,29.42,26.27,28.85,29.67
28.25,2003,4,USA,33.55,35.87,32.94,29.42,26.27,28.85
28.14,2003,5,USA,28.25,33.55,35.87,32.94,29.42,26.27
30.72,2003,6,USA,28.14,28.25,33.55,35.87,32.94,29.42
30.76,2003,7,USA,30.72,28.14,28.25,33.55,35.87,32.94
