energy_price,year,month,energy_price_lag_1m,energy_price_lag_2m,energy_price_lag_3m,energy_price_lag_4m,energy_price_lag_5m,energy_price_lag_6m,energy_price_lag_7m,energy_price_lag_8m,energy_price_lag_9m,energy_price_lag_10m,energy_price_lag_11m,energy_price_lag_12m,energy_price_lag_13m,energy_price_lag_14m,energy_price_lag_15m,energy_price_lag_16m,energy_price_lag_17m,energy_price_lag_18m,energy_price_lag_19m,energy_price_lag_20m,energy_price_lag_21m,energy_price_lag_22m,energy_price_lag_23m,energy_price_lag_24m,energy_price_lag_25m,energy_price_lag_26m,energy_price_lag_27m,energy_price_lag_28m,energy_price_lag_29m,energy_price_lag_30m,energy_price_lag_31m,energy_price_lag_32m,energy_price_lag_33m,energy_price_lag_34m,energy_price_lag_35m,energy_price_lag_36m,energy_price_lag_37m,energy_price_lag_38m,energy_price_lag_39m,energy_price_lag_40m,energy_price_lag_41m,energy_price_lag_42m,energy_price_lag_43m,energy_price_lag_44m,energy_price_lag_45m,energy_price_lag_46m,energy_price_lag_47m,energy_price_lag_48m,location
108.77,2012,10,111.375,110.22,100.0,95.03,108.14,117.225,123.02,117.94,111.73,107.49,109.85,107.68,108.37,105.91,112.68,109.72999999999999,108.505,117.97999999999999,110.23,98.46000000000001,92.95,88.59,82.555,79.86,74.91,73.05,73.05,72.87,73.25,82.36,77.27,73.055,76.16,74.015,76.25,74.045,67.39,71.53,64.68,68.7,56.76,50.25,44.43,41.72,41.03,38.19,47.845,64.63,AUS
107.015,2012,11,108.77,111.375,110.22,100.0,95.03,108.14,117.225,123.02,117.94,111.73,107.49,109.85,107.68,108.37,105.91,112.68,109.72999999999999,108.505,117.97999999999999,110.23,98.46000000000001,92.95,88.59,82.555,79.86,74.91,73.05,73.05,72.87,73.25,82.36,77.27,73.055,76.16,74.015,76.25,74.045,67.39,71.53,64.68,68.7,56.76,50.25,44.43,41.72,41.03,38.19,47.845,AUS
106.505,2012,12,107.015,108.77,111.375,110.22,100.0,95.03,108.14,117.225,123.02,117.94,111.73,107.49,109.85,107.68,108.37,105.91,112.68,109.72999999999999,108.505,117.97999999999999,110.23,98.46000000000001,92.95,88.59,82.555,79.86,74.91,73.05,73.05,72.87,73.25,82.36,77.27,73.055,76.16,74.015,76.25,74.045,67.39,71.53,64.68,68.7,56.76,50.25,44.43,41.72,41.03,38.19,AUS
109.08000000000001,2013,1,106.505,107.015,108.77,111.375,110.22,100.0,95.03,108.14,117.225,123.02,117.94,111.73,107.49,109.85,107.68,108.37,105.91,112.68,109.72999999999999,108.505,117.97999999999999,110.23,98.46000000000001,92.95,88.59,82.555,79.86,74.91,73.05,73.05,72.87,73.25,82.36,77.27,73.055,76.16,74.015,76.25,74.045,67.39,71.53,64.68,68.7,56.76,50.25,44.43,41.72,41.03,AUS
113.19,2013,2,109.08000000000001,106.505,107.015,108.77,111.375,110.22,100.0,95.03,108.14,117.225,123.02,117.94,111.73,107.49,109.85,107.68,108.37,105.91,112.68,109.72999999999999,108.505,117.97999999999999,110.23,98.46000000000001,92.95,88.59,82.555,79.86,74.91,73.05,73.05,72.87,73.25,82.36,77.27,73.055,76.16,74.015,76.25,74.045,67.39,71.53,64.68,68.7,56.76,50.25,44.43,41.72,AUS
106.515,2013,3,113.19,109.08000000000001,106.505,107.015,108.77,111.375,110.22,100.0,95.03,108.14,117.225,123.02,117.94,111.73,107.49,109.85,107.68,108.37,105.91,112.68,109.72999999999999,108.505,117.97999999999999,110.23,98.46000000000001,92.95,88.59,82.555,79.86,74.91,73.05,73.05,72.87,73.25,82.36,77.27,73.055,76.16,74.015,76.25,74.045,67.39,71.53,64.68,68.7,56.76,50.25,44.43,AUS
100.67500000000001,2013,4,106.515,113.19,109.08000000000001,106.505,107.015,108.77,111.375,110.22,100.0,95.03,108.14,117.225,123.02,117.94,111.73,107.49,109.85,107.68,108.37,105.91,112.68,109.72999999999999,108.505,117.97999999999999,110.23,98.46000000000001,92.95,88.59,82.555,79.86,74.91,73.05,73.05,72.87,73.25,82.36,77.27,73.055,76.16,74.015,76.25,74.045,67.39,71.53,64.68,68.7,56.76,50.25,AUS
100.54,2013,5,100.67500000000001,106.515,113.19,109.08000000000001,106.505,107.015,108.77,111.375,110.22,100.0,95.03,108.14,117.225,123.02,117.94,111.73,107.49,109.85,107.68,108.37,105.91,112.68,109.72999999999999,108.505,117.97999999999999,110.23,98.46000000000001,92.95,88.59,82.555,79.86,74.91,73.05,73.05,72.87,73.25,82.36,77.27,73.055,76.16,74.015,76.25,74.045,67.39,71.53,64.68,68.7,56.76,AUS
100.91,2013,6,100.54,100.67500000000001,106.515,113.19,109.08000000000001,106.505,107.015,108.77,111.375,110.22,100.0,95.03,108.14,117.225,123.02,117.94,111.73,107.49,109.85,107.68,108.37,105.91,112.68,109.72999999999999,108.505,117.97999999999999,110.23,98.46000000000001,92.95,88.59,82.555,79.86,74.91,73.05,73.05,72.87,73.25,82.36,77.27,73.055,76.16,74.015,76.25,74.045,67.39,71.53,64.68,68.7,AUS
104.97,2013,7,100.91,100.54,100.67500000000001,106.515,113.19,109.08000000000001,106.505,107.015,108.77,111.375,110.22,100.0,95.03,108.14,117.225,123.02,117.94,111.73,107.49,109.85,107.68,108.37,105.91,112.68,109.72999999999999,108.505,117.97999999999999,110.23,98.46000000000001,92.95,88.59,82.555,79.86,74.91,73.05,73.05,72.87,73.25,82.36,77.27,73.055,76.16,74.015,76.25,74.045,67.39,71.53,64.68,AUS
107.005,2013,8,104.97,100.91,100.54,100.67500000000001,106.515,113.19,109.08000000000001,106.505,107.015,108.77,111.375,110.22,100.0,95.03,108.14,117.225,123.02,117.94,111.73,107.49,109.85,107.68,108.37,105.91,112.68,109.72999999999999,108.505,117.97999999999999,110.23,98.46000000000001,92.95,88.59,82.555,79.86,74.91,73.05,73.05,72.87,73.25,82.36,77.27,73.055,76.16,74.015,76.25,74.045,67.39,71.53,AUS
109.04,2013,9,107.005,104.97,100.91,100.54,100.67500000000001,106.515,113.19,109.08000000000001,106.505,107.015,108.77,111.375,110.22,100.0,95.03,108.14,117.225,123.02,117.94,111.73,107.49,109.85,107.68,108.37,105.91,112.68,109.72999999999999,108.505,117.97999999999999,110.23,98.46000000000001,92.95,88.59,82.555,79.86,74.91,73.05,73.05,72.87,73.25,82.36,77.27,73.055,76.16,74.015,76.25,74.045,67.39,AUS
106.76,2013,10,109.04,107.005,104.97,100.91,100.54,100.67500000000001,106.515,113.19,109.08000000000001,106.505,107.015,108.77,111.375,110.22,100.0,95.03,108.14,117.225,123.02,117.94,111.73,107.49,109.85,107.68,108.37,105.91,112.68,109.72999999999999,108.505,117.97999999999999,110.23,98.46000000000001,92.95,88.59,82.555,79.86,74.91,73.05,73.05,72.87,73.25,82.36,77.27,73.055,76.16,74.015,76.25,74.045,AUS
105.02,2013,11,106.76,109.04,107.005,104.97,100.91,100.54,100.67500000000001,106.515,113.19,109.08000000000001,106.505,107.015,108.77,111.375,110.22,100.0,95.03,108.14,117.225,123.02,117.94,111.73,107.49,109.85,107.68,108.37,105.91,112.68,109.72999999999999,108.505,117.97999999999999,110.23,98.46000000000001,92.95,88.59,82.555,79.86,74.91,73.05,73.05,72.87,73.25,82.36,77.27,73.055,76.16,74.015,76.25,AUS
107.83,2013,12,105.02,106.76,109.04,107.005,104.97,100.91,100.54,100.67500000000001,106.515,113.19,109.08000000000001,106.505,107.015,108.77,111.375,110.22,100.0,95.03,108.14,117.225,123.02,117.94,111.73,107.49,109.85,107.68,108.37,105.91,112.68,109.72999999999999,108.505,117.97999999999999,110.23,98.46000000000001,92.95,88.59,82.555,79.86,74.91,73.05,73.05,72.87,73.25,82.36,77.27,73.055,76.16,74.015,AUS
104.48,2014,1,107.83,105.02,106.76,109.04,107.005,104.97,100.91,100.54,100.67500000000001,106.515,113.19,109.08000000000001,106.505,107.015,108.77,111.375,110.22,100.0,95.03,108.14,117.225,123.02,117.94,111.73,107.49,109.85,107.68,108.37,105.91,112.68,109.72999999999999,108.505,117.97999999999999,110.23,98.46000000000001,92.95,88.59,82.555,79.86,74.91,73.05,73.05,72.87,73.25,82.36,77.27,73.055,76.16,AUS
105.75,2014,2,104.48,107.83,105.02,106.76,109.04,107.005,104.97,100.91,100.54,100.67500000000001,106.515,113.19,109.08000000000001,106.505,107.015,108.77,111.375,110.22,100.0,95.03,108.14,117.225,123.02,117.94,111.73,107.49,109.85,107.68,108.37,105.91,112.68,109.72999999999999,108.505,117.97999999999999,110.23,98.46000000000001,92.95,88.59,82.555,79.86,74.91,73.05,73.05,72.87,73.25,82.36,77.27,73.055,AUS
103.83,2014,3,105.75,104.48,107.83,105.02,106.76,109.04,107.005,104.97,100.91,100.54,100.67500000000001,106.515,113.19,109.08000000000001,106.505,107.015,108.77,111.375,110.22,100.0,95.03,108.14,117.225,123.02,117.94,111.73,107.49,109.85,107.68,108.37,105.91,112.68,109.72999999999999,108.505,117.97999999999999,110.23,98.46000000000001,92.95,88.59,82.555,79.86,74.91,73.05,73.05,72.87,73.25,82.36,77.27,AUS
104.81,2014,4,103.83,105.75,104.48,107.83,105.02,106.76,109.04,107.005,104.97,100.91,100.54,100.67500000000001,106.515,113.19,109.08000000000001,106.505,107.015,108.77,111.375,110.22,100.0,95.03,108.14,117.225,123.02,117.94,111.73,107.49,109.85,107.68,108.37,105.91,112.68,109.72999999999999,108.505,117.97999999999999,110.23,98.46000000000001,92.95,88.59,82.555,79.86,74.91,73.05,73.05,72.87,73.25,82.36,AUS
105.785,2014,5,104.81,103.83,105.75,104.48,107.83,105.02,106.76,109.04,107.005,104.97,100.91,100.54,100.67500000000001,106.515,113.19,109.08000000000001,106.505,107.015,108.77,111.375,110.22,100.0,95.03,108.14,117.225,123.02,117.94,111.73,107.49,109.85,107.68,108.37,105.91,112.68,109.72999999999999,108.505,117.97999999999999,110.23,98.46000000000001,92.95,88.59,82.555,79.86,74.91,73.05,73.05,72.87,73.25,AUS
108.81,2014,6,105.785,104.81,103.83,105.75,104.48,107.83,105.02,106.76,109.04,107.005,104.97,100.91,100.54,100.67500000000001,106.515,113.19,109.08000000000001,106.505,107.015,108.77,111.375,110.22,100.0,95.03,108.14,117.225,123.02,117.94,111.73,107.49,109.85,107.68,108.37,105.91,112.68,109.72999999999999,108.505,117.97999999999999,110.23,98.46000000000001,92.95,88.59,82.555,79.86,74.91,73.05,73.05,72.87,AUS
105.3,2014,7,108.81,105.785,104.81,103.83,105.75,104.48,107.83,105.02,106.76,109.04,107.005,104.97,100.91,100.54,100.67500000000001,106.515,113.19,109.08000000000001,106.505,107.015,108.77,111.375,110.22,100.0,95.03,108.14,117.225,123.02,117.94,111.73,107.49,109.85,107.68,108.37,105.91,112.68,109.72999999999999,108.505,117.97999999999999,110.23,98.46000000000001,92.95,88.59,82.555,79.86,74.91,73.05,73.05,AUS
100.06,2014,8,105.3,108.81,105.785,104.81,103.83,105.75,104.48,107.83,105.02,106.76,109.04,107.005,104.97,100.91,100.54,100.67500000000001,106.515,113.19,109.08000000000001,106.505,107.015,108.77,111.375,110.22,100.0,95.03,108.14,117.225,123.02,117.94,111.73,107.49,109.85,107.68,108.37,105.91,112.68,109.72999999999999,108.505,117.97999999999999,110.23,98.46000000000001,92.95,88.59,82.555,79.86,74.91,73.05,AUS
95.32499999999999,2014,9,100.06,105.3,108.81,105.785,104.81,103.83,105.75,104.48,107.83,105.02,106.76,109.04,107.005,104.97,100.91,100.54,100.67500000000001,106.515,113.19,109.08000000000001,106.505,107.015,108.77,111.375,110.22,100.0,95.03,108.14,117.225,123.02,117.94,111.73,107.49,109.85,107.68,108.37,105.91,112.68,109.72999999999999,108.505,117.97999999999999,110.23,98.46000000000001,92.95,88.59,82.555,79.86,74.91,AUS
83.19,2014,10,95.32499999999999,100.06,105.3,108.81,105.785,104.81,103.83,105.75,104.48,107.83,105.02,106.76,109.04,107.005,104.97,100.91,100.54,100.67500000000001,106.515,113.19,109.08000000000001,106.505,107.015,108.77,111.375,110.22,100.0,95.03,108.14,117.225,123.02,117.94,111.73,107.49,109.85,107.68,108.37,105.91,112.68,109.72999999999999,108.505,117.97999999999999,110.23,98.46000000000001,92.95,88.59,82.555,79.86,AUS
75.285,2014,11,83.19,95.32499999999999,100.06,105.3,108.81,105.785,104.81,103.83,105.75,104.48,107.83,105.02,106.76,109.04,107.005,104.97,100.91,100.54,100.67500000000001,106.515,113.19,109.08000000000001,106.505,107.015,108.77,111.375,110.22,100.0,95.03,108.14,117.225,123.02,117.94,111.73,107.49,109.85,107.68,108.37,105.91,112.68,109.72999999999999,108.505,117.97999999999999,110.23,98.46000000000001,92.95,88.59,82.555,AUS
57.41,2014,12,75.285,83.19,95.32499999999999,100.06,105.3,108.81,105.785,104.81,103.83,105.75,104.48,107.83,105.02,106.76,109.04,107.005,104.97,100.91,100.54,100.67500000000001,106.515,113.19,109.08000000000001,106.505,107.015,108.77,111.375,110.22,100.0,95.03,108.14,117.225,123.02,117.94,111.73,107.49,109.85,107.68,108.37,105.91,112.68,109.72999999999999,108.505,117.97999999999999,110.23,98.46000000000001,92.95,88.59,AUS
43.69,2015,1,57.41,75.285,83.19,95.32499999999999,100.06,105.3,108.81,105.785,104.81,103.83,105.75,104.48,107.83,105.02,106.76,109.04,107.005,104.97,100.91,100.54,100.67500000000001,106.515,113.19,109.08000000000001,106.505,107.015,108.77,111.375,110.22,100.0,95.03,108.14,117.225,123.02,117.94,111.73,107.49,109.85,107.68,108.37,105.91,112.68,109.72999999999999,108.505,117.97999999999999,110.23,98.46000000000001,92.95,AUS
53.695,2015,2,43.69,57.41,75.285,83.19,95.32499999999999,100.06,105.3,108.81,105.785,104.81,103.83,105.75,104.48,107.83,105.02,106.76,109.04,107.005,104.97,100.91,100.54,100.67500000000001,106.515,113.19,109.08000000000001,106.505,107.015,108.77,111.375,110.22,100.0,95.03,108.14,117.225,123.02,117.94,111.73,107.49,109.85,107.68,108.37,105.91,112.68,109.72999999999999,108.505,117.97999999999999,110.23,98.46000000000001,AUS
51.955,2015,3,53.695,43.69,57.41,75.285,83.19,95.32499999999999,100.06,105.3,108.81,105.785,104.81,103.83,105.75,104.48,107.83,105.02,106.76,109.04,107.005,104.97,100.91,100.54,100.67500000000001,106.515,113.19,109.08000000000001,106.505,107.015,108.77,111.375,110.22,100.0,95.03,108.14,117.225,123.02,117.94,111.73,107.49,109.85,107.68,108.37,105.91,112.68,109.72999999999999,108.505,117.97999999999999,110.23,AUS
57.55,2015,4,51.955,53.695,43.69,57.41,75.285,83.19,95.32499999999999,100.06,105.3,108.81,105.785,104.81,103.83,105.75,104.48,107.83,105.02,106.76,109.04,107.005,104.97,100.91,100.54,100.67500000000001,106.515,113.19,109.08000000000001,106.505,107.015,108.77,111.375,110.22,100.0,95.03,108.14,117.225,123.02,117.94,111.73,107.49,109.85,107.68,108.37,105.91,112.68,109.72999999999999,108.505,117.97999999999999,AUS
62.23,2015,5,57.55,51.955,53.695,43.69,57.41,75.285,83.19,95.32499999999999,100.06,105.3,108.81,105.785,104.81,103.83,105.75,104.48,107.83,105.02,106.76,109.04,107.005,104.97,100.91,100.54,100.67500000000001,106.515,113.19,109.08000000000001,106.505,107.015,108.77,111.375,110.22,100.0,95.03,108.14,117.225,123.02,117.94,111.73,107.49,109.85,107.68,108.37,105.91,112.68,109.72999999999999,108.505,AUS
60.125,2015,6,62.23,57.55,51.955,53.695,43.69,57.41,75.285,83.19,95.32499999999999,100.06,105.3,108.81,105.785,104.81,103.83,105.75,104.48,107.83,105.02,106.76,109.04,107.005,104.97,100.91,100.54,100.67500000000001,106.515,113.19,109.08000000000001,106.505,107.015,108.77,111.375,110.22,100.0,95.03,108.14,117.225,123.02,117.94,111.73,107.49,109.85,107.68,108.37,105.91,112.68,109.72999999999999,AUS
53.99,2015,7,60.125,62.23,57.55,51.955,53.695,43.69,57.41,75.285,83.19,95.32499999999999,100.06,105.3,108.81,105.785,104.81,103.83,105.75,104.48,107.83,105.02,106.76,109.04,107.005,104.97,100.91,100.54,100.67500000000001,106.515,113.19,109.08000000000001,106.505,107.015,108.77,111.375,110.22,100.0,95.03,108.14,117.225,123.02,117.94,111.73,107.49,109.85,107.68,108.37,105.91,112.68,AUS
46.62,2015,8,53.99,60.125,62.23,57.55,51.955,53.695,43.69,57.41,75.285,83.19,95.32499999999999,100.06,105.3,108.81,105.785,104.81,103.83,105.75,104.48,107.83,105.02,106.76,109.04,107.005,104.97,100.91,100.54,100.67500000000001,106.515,113.19,109.08000000000001,106.505,107.015,108.77,111.375,110.22,100.0,95.03,108.14,117.225,123.02,117.94,111.73,107.49,109.85,107.68,108.37,105.91,AUS
44.605000000000004,2015,9,46.62,53.99,60.125,62.23,57.55,51.955,53.695,43.69,57.41,75.285,83.19,95.32499999999999,100.06,105.3,108.81,105.785,104.81,103.83,105.75,104.48,107.83,105.02,106.76,109.04,107.005,104.97,100.91,100.54,100.67500000000001,106.515,113.19,109.08000000000001,106.505,107.015,108.77,111.375,110.22,100.0,95.03,108.14,117.225,123.02,117.94,111.73,107.49,109.85,107.68,108.37,AUS
44.7,2015,10,44.605000000000004,46.62,53.99,60.125,62.23,57.55,51.955,53.695,43.69,57.41,75.285,83.19,95.32499999999999,100.06,105.3,108.81,105.785,104.81,103.83,105.75,104.48,107.83,105.02,106.76,109.04,107.005,104.97,100.91,100.54,100.67500000000001,106.515,113.19,109.08000000000001,106.505,107.015,108.77,111.375,110.22,100.0,95.03,108.14,117.225,123.02,117.94,111.73,107.49,109.85,107.68,AUS
39.65,2015,11,44.7,44.605000000000004,46.62,53.99,60.125,62.23,57.55,51.955,53.695,43.69,57.41,75.285,83.19,95.32499999999999,100.06,105.3,108.81,105.785,104.81,103.83,105.75,104.48,107.83,105.02,106.76,109.04,107.005,104.97,100.91,100.54,100.67500000000001,106.515,113.19,109.08000000000001,106.505,107.015,108.77,111.375,110.22,100.0,95.03,108.14,117.225,123.02,117.94,111.73,107.49,109.85,AUS
32.415,2015,12,39.65,44.7,44.605000000000004,46.62,53.99,60.125,62.23,57.55,51.955,53.695,43.69,57.41,75.285,83.19,95.32499999999999,100.06,105.3,108.81,105.785,104.81,103.83,105.75,104.48,107.83,105.02,106.76,109.04,107.005,104.97,100.91,100.54,100.67500000000001,106.515,113.19,109.08000000000001,106.505,107.015,108.77,111.375,110.22,100.0,95.03,108.14,117.225,123.02,117.94,111.73,107.49,AUS
25.725,2016,1,32.415,39.65,44.7,44.605000000000004,46.62,53.99,60.125,62.23,57.55,51.955,53.695,43.69,57.41,75.285,83.19,95.32499999999999,100.06,105.3,108.81,105.785,104.81,103.83,105.75,104.48,107.83,105.02,106.76,109.04,107.005,104.97,100.91,100.54,100.67500000000001,106.515,113.19,109.08000000000001,106.505,107.015,108.77,111.375,110.22,100.0,95.03,108.14,117.225,123.02,117.94,111.73,AUS
29.0,2016,2,25.725,32.415,39.65,44.7,44.605000000000004,46.62,53.99,60.125,62.23,57.55,51.955,53.695,43.69,57.41,75.285,83.19,95.32499999999999,100.06,105.3,108.81,105.785,104.81,103.83,105.75,104.48,107.83,105.02,106.76,109.04,107.005,104.97,100.91,100.54,100.67500000000001,106.515,113.19,109.08000000000001,106.505,107.015,108.77,111.375,110.22,100.0,95.03,108.14,117.225,123.02,117.94,AUS
34.96,2016,3,29.0,25.725,32.415,39.65,44.7,44.605000000000004,46.62,53.99,60.125,62.23,57.55,51.955,53.695,43.69,57.41,75.285,83.19,95.32499999999999,100.06,105.3,108.81,105.785,104.81,103.83,105.75,104.48,107.83,105.02,106.76,109.04,107.005,104.97,100.91,100.54,100.67500000000001,106.515,113.19,109.08000000000001,106.505,107.015,108.77,111.375,110.22,100.0,95.03,108.14,117.225,123.02,AUS
38.46,2016,4,34.96,29.0,25.725,32.415,39.65,44.7,44.605000000000004,46.62,53.99,60.125,62.23,57.55,51.955,53.695,43.69,57.41,75.285,83.19,95.32499999999999,100.06,105.3,108.81,105.785,104.81,103.83,105.75,104.48,107.83,105.02,106.76,109.04,107.005,104.97,100.91,100.54,100.67500000000001,106.515,113.19,109.08000000000001,106.505,107.015,108.77,111.375,110.22,100.0,95.03,108.14,117.225,AUS
43.93000000000001,2016,5,38.46,34.96,29.0,25.725,32.415,39.65,44.7,44.605000000000004,46.62,53.99,60.125,62.23,57.55,51.955,53.695,43.69,57.41,75.285,83.19,95.32499999999999,100.06,105.3,108.81,105.785,104.81,103.83,105.75,104.48,107.83,105.02,106.76,109.04,107.005,104.97,100.91,100.54,100.67500000000001,106.515,113.19,109.08000000000001,106.505,107.015,108.77,111.375,110.22,100.0,95.03,108.14,AUS
45.92,2016,6,43.93000000000001,38.46,34.96,29.0,25.725,32.415,39.65,44.7,44.605000000000004,46.62,53.99,60.125,62.23,57.55,51.955,53.695,43.69,57.41,75.285,83.19,95.32499999999999,100.06,105.3,108.81,105.785,104.81,103.83,105.75,104.48,107.83,105.02,106.76,109.04,107.005,104.97,100.91,100.54,100.67500000000001,106.515,113.19,109.08000000000001,106.505,107.015,108.77,111.375,110.22,100.0,95.03,AUS
42.88,2016,7,45.92,43.93000000000001,38.46,34.96,29.0,25.725,32.415,39.65,44.7,44.605000000000004,46.62,53.99,60.125,62.23,57.55,51.955,53.695,43.69,57.41,75.285,83.19,95.32499999999999,100.06,105.3,108.81,105.785,104.81,103.83,105.75,104.48,107.83,105.02,106.76,109.04,107.005,104.97,100.91,100.54,100.67500000000001,106.515,113.19,109.08000000000001,106.505,107.015,108.77,111.375,110.22,100.0,AUS
